id_student,code_module,code_presentation,final_result,highest_education,age_band,gender,disability,num_of_prev_attempts,date_registration,score_first_assessment,delay_first_assessment,first_assessment_type,clicks_till_course_starts,active_days_before_course_start,clicks_from_course_start_until_first_assessment,active_days_from_course_start_until_first_assessment
591872,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-95.0,80.0,-1.0,TMA,303.0,9.0,797.0,18.0
591893,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-31.0,50.0,0.0,TMA,24.0,5.0,356.0,9.0
591940,FFF,2013J,Pass,Lower Than A Level,35-55,M,N,0,-86.0,86.0,-5.0,TMA,385.0,10.0,737.0,16.0
591975,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-95.0,64.0,-1.0,TMA,17.0,2.0,458.0,15.0
592002,FFF,2013J,Fail,A Level or Equivalent,35-55,M,N,0,4.0,70.0,3.0,TMA,0.0,0.0,494.0,12.0
592007,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-91.0,76.0,-2.0,TMA,237.0,12.0,452.0,12.0
592014,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-95.0,70.0,-2.0,TMA,61.0,2.0,329.0,5.0
592092,FFF,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-84.0,94.0,-1.0,TMA,0.0,0.0,436.0,11.0
592142,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-53.0,62.0,-2.0,TMA,200.0,5.0,267.0,11.0
592168,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-99.0,84.0,-10.0,TMA,465.0,13.0,1000.0,17.0
592203,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,Y,0,-74.0,86.0,-1.0,TMA,25.0,3.0,451.0,17.0
592206,FFF,2013J,Fail,Lower Than A Level,0-35,F,N,0,-22.0,64.0,-4.0,TMA,360.0,6.0,545.0,16.0
592259,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-86.0,84.0,0.0,TMA,34.0,2.0,557.0,11.0
592370,FFF,2013J,Pass,HE Qualification,35-55,M,N,0,-74.0,64.0,-5.0,TMA,4.0,1.0,980.0,20.0
592373,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,Y,0,-74.0,78.0,-2.0,TMA,3.0,1.0,190.0,13.0
592437,FFF,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-91.0,84.0,-2.0,TMA,93.0,2.0,639.0,13.0
592450,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-95.0,94.0,-4.0,TMA,213.0,14.0,1162.0,16.0
592458,FFF,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-94.0,0.0,,TMA,0.0,0.0,0.0,0.0
592476,FFF,2013J,Pass,Lower Than A Level,0-35,F,N,0,-95.0,82.0,-1.0,TMA,1.0,1.0,79.0,3.0
592538,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-87.0,62.0,-1.0,TMA,788.0,17.0,2352.0,20.0
592550,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-90.0,78.0,-1.0,TMA,16.0,3.0,334.0,9.0
592563,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-45.0,0.0,,TMA,0.0,0.0,0.0,0.0
592607,FFF,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-81.0,66.0,-8.0,TMA,147.0,14.0,248.0,17.0
592616,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-95.0,84.0,-1.0,TMA,0.0,0.0,46.0,4.0
592631,FFF,2013J,Distinction,HE Qualification,0-35,F,N,0,-28.0,92.0,0.0,TMA,61.0,5.0,508.0,14.0
592634,FFF,2013J,Fail,No Formal quals,35-55,M,N,0,-83.0,56.0,-1.0,TMA,487.0,3.0,2144.0,12.0
592640,FFF,2013J,Distinction,Lower Than A Level,0-35,M,N,0,-87.0,90.0,0.0,TMA,179.0,13.0,848.0,18.0
592689,FFF,2013J,Pass,HE Qualification,0-35,M,N,0,-74.0,88.0,-7.0,TMA,151.0,6.0,395.0,13.0
592763,FFF,2013J,Pass,A Level or Equivalent,0-35,M,Y,0,-95.0,74.0,-3.0,TMA,263.0,14.0,299.0,13.0
592781,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-60.0,74.0,-5.0,TMA,177.0,8.0,508.0,15.0
592789,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-46.0,70.0,-1.0,TMA,136.0,10.0,461.0,15.0
592810,FFF,2013J,Fail,Lower Than A Level,35-55,M,Y,0,-94.0,68.0,0.0,TMA,542.0,13.0,968.0,18.0
592856,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-45.0,42.0,-1.0,TMA,24.0,2.0,45.0,4.0
592924,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-90.0,86.0,0.0,TMA,150.0,5.0,101.0,10.0
592939,FFF,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-88.0,0.0,,TMA,0.0,0.0,0.0,0.0
593022,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-31.0,82.0,-1.0,TMA,71.0,6.0,333.0,15.0
593104,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-95.0,78.0,-1.0,TMA,20.0,3.0,297.0,9.0
593139,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-53.0,78.0,-2.0,TMA,179.0,16.0,443.0,18.0
593157,FFF,2013J,Withdrawn,Lower Than A Level,35-55,F,N,0,-25.0,0.0,,TMA,20.0,4.0,342.0,5.0
593206,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-94.0,82.0,-1.0,TMA,78.0,9.0,176.0,13.0
593272,FFF,2013J,Distinction,A Level or Equivalent,35-55,F,N,0,-43.0,82.0,-1.0,TMA,24.0,5.0,920.0,19.0
593320,FFF,2013J,Pass,HE Qualification,0-35,M,N,0,-42.0,78.0,-1.0,TMA,127.0,6.0,888.0,15.0
593459,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-80.0,90.0,0.0,TMA,23.0,4.0,124.0,5.0
593492,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-94.0,72.0,0.0,TMA,33.0,2.0,131.0,9.0
593511,FFF,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-94.0,0.0,,TMA,0.0,0.0,0.0,0.0
593532,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-94.0,0.0,,TMA,30.0,1.0,0.0,0.0
593535,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-79.0,90.0,-1.0,TMA,0.0,0.0,346.0,13.0
593585,FFF,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-91.0,80.0,-1.0,TMA,48.0,7.0,222.0,11.0
593617,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-59.0,78.0,0.0,TMA,4.0,1.0,111.0,6.0
593670,FFF,2013J,Fail,Lower Than A Level,35-55,M,N,0,-81.0,0.0,,TMA,17.0,1.0,21.0,1.0
593671,FFF,2013J,Fail,Lower Than A Level,35-55,M,Y,0,-88.0,0.0,,TMA,5.0,1.0,1.0,1.0
593681,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-31.0,92.0,0.0,TMA,11.0,4.0,122.0,6.0
593755,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-91.0,90.0,0.0,TMA,66.0,6.0,220.0,12.0
593780,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-49.0,70.0,7.0,TMA,31.0,1.0,7.0,1.0
593823,FFF,2013J,Pass,HE Qualification,35-55,M,N,0,-67.0,90.0,-1.0,TMA,481.0,16.0,778.0,19.0
593865,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-91.0,0.0,,TMA,0.0,0.0,0.0,0.0
593904,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-60.0,84.0,-1.0,TMA,30.0,2.0,114.0,8.0
593953,FFF,2013J,Pass,HE Qualification,35-55,M,N,0,-79.0,86.0,-1.0,TMA,77.0,4.0,976.0,18.0
593970,FFF,2013J,Fail,HE Qualification,35-55,M,N,0,-90.0,74.0,4.0,TMA,136.0,7.0,218.0,6.0
594044,FFF,2013J,Pass,HE Qualification,0-35,M,N,0,-17.0,78.0,-1.0,TMA,728.0,13.0,1077.0,15.0
594076,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-25.0,82.0,-1.0,TMA,151.0,3.0,522.0,8.0
594119,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-86.0,86.0,0.0,TMA,14.0,3.0,574.0,16.0
594139,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-49.0,76.0,-7.0,TMA,204.0,10.0,392.0,14.0
594162,FFF,2013J,Pass,Lower Than A Level,35-55,M,N,0,-80.0,82.0,-6.0,TMA,893.0,15.0,947.0,17.0
594184,FFF,2013J,Fail,HE Qualification,0-35,M,N,0,-81.0,92.0,-1.0,TMA,31.0,2.0,121.0,4.0
594205,FFF,2013J,Pass,A Level or Equivalent,0-35,M,Y,0,-46.0,76.0,-10.0,TMA,34.0,5.0,488.0,11.0
594221,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,Y,0,-63.0,0.0,,TMA,0.0,0.0,0.0,0.0
594250,FFF,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-52.0,84.0,-2.0,TMA,337.0,12.0,659.0,18.0
594280,FFF,2013J,Fail,Lower Than A Level,0-35,F,N,0,-31.0,66.0,11.0,TMA,26.0,2.0,575.0,9.0
594291,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-87.0,80.0,-2.0,TMA,92.0,5.0,505.0,7.0
594319,FFF,2013J,Pass,HE Qualification,0-35,M,N,0,-71.0,80.0,-1.0,TMA,37.0,4.0,942.0,20.0
594326,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-88.0,88.0,-1.0,TMA,15.0,3.0,279.0,10.0
594341,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-57.0,0.0,,TMA,0.0,0.0,0.0,0.0
594342,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-58.0,82.0,-1.0,TMA,0.0,0.0,153.0,7.0
594359,FFF,2013J,Fail,Lower Than A Level,0-35,F,N,0,-18.0,0.0,,TMA,29.0,1.0,0.0,0.0
594360,FFF,2013J,Fail,HE Qualification,0-35,M,N,0,-42.0,72.0,-1.0,TMA,34.0,5.0,107.0,7.0
594376,FFF,2013J,Withdrawn,HE Qualification,0-35,M,N,0,-50.0,82.0,0.0,TMA,100.0,3.0,221.0,8.0
594395,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-88.0,84.0,-10.0,TMA,162.0,4.0,205.0,8.0
594404,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-30.0,64.0,-1.0,TMA,374.0,15.0,665.0,17.0
594406,FFF,2013J,Fail,HE Qualification,0-35,M,N,0,-88.0,66.0,-10.0,TMA,158.0,10.0,725.0,19.0
594454,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-84.0,86.0,-1.0,TMA,0.0,0.0,95.0,3.0
594470,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-37.0,76.0,-1.0,TMA,122.0,4.0,270.0,11.0
594505,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-88.0,86.0,-1.0,TMA,110.0,4.0,279.0,5.0
594506,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-88.0,90.0,-3.0,TMA,15.0,1.0,326.0,8.0
594510,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-79.0,0.0,,TMA,32.0,3.0,47.0,3.0
594546,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-49.0,92.0,-3.0,TMA,382.0,11.0,1695.0,15.0
594547,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-88.0,80.0,-2.0,TMA,70.0,5.0,354.0,14.0
594558,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-79.0,94.0,-3.0,TMA,165.0,8.0,633.0,17.0
594576,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-86.0,62.0,-1.0,TMA,85.0,5.0,548.0,19.0
594596,FFF,2013J,Pass,Lower Than A Level,0-35,F,N,0,-35.0,92.0,-1.0,TMA,190.0,8.0,800.0,19.0
594603,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-45.0,0.0,,TMA,0.0,0.0,0.0,0.0
594615,FFF,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-49.0,68.0,-2.0,TMA,76.0,2.0,203.0,11.0
594643,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-88.0,76.0,3.0,TMA,20.0,3.0,314.0,9.0
594737,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-88.0,0.0,,TMA,0.0,0.0,0.0,0.0
594800,FFF,2013J,Fail,HE Qualification,0-35,M,N,0,-35.0,76.0,0.0,TMA,166.0,9.0,1142.0,19.0
594814,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-50.0,86.0,-1.0,TMA,404.0,10.0,1389.0,19.0
594815,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-87.0,78.0,-1.0,TMA,106.0,7.0,395.0,9.0
594823,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-38.0,86.0,0.0,TMA,2.0,1.0,104.0,6.0
594855,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-50.0,70.0,0.0,TMA,144.0,10.0,224.0,12.0
594881,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-87.0,0.0,,TMA,0.0,0.0,0.0,0.0
594894,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-30.0,76.0,-4.0,TMA,21.0,1.0,144.0,9.0
594933,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-85.0,0.0,,TMA,0.0,0.0,159.0,4.0
594956,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,Y,0,-85.0,82.0,-1.0,TMA,118.0,10.0,937.0,19.0
594996,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-57.0,0.0,,TMA,20.0,3.0,114.0,3.0
595023,FFF,2013J,Fail,Lower Than A Level,0-35,F,N,0,-17.0,60.0,0.0,TMA,117.0,5.0,443.0,19.0
595106,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-67.0,78.0,-1.0,TMA,146.0,6.0,552.0,14.0
595119,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-57.0,62.0,-1.0,TMA,71.0,4.0,194.0,10.0
595150,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-84.0,78.0,7.0,TMA,14.0,3.0,322.0,6.0
595164,FFF,2013J,Pass,A Level or Equivalent,0-35,M,Y,0,-85.0,72.0,-5.0,TMA,44.0,5.0,184.0,7.0
595230,FFF,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-59.0,84.0,-10.0,TMA,260.0,6.0,1543.0,19.0
595235,FFF,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-74.0,72.0,-5.0,TMA,6.0,2.0,327.0,11.0
595246,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-85.0,70.0,0.0,TMA,209.0,9.0,202.0,8.0
595330,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-28.0,94.0,-1.0,TMA,5.0,3.0,294.0,12.0
595354,FFF,2013J,Pass,HE Qualification,0-35,F,N,0,-58.0,62.0,6.0,TMA,3.0,2.0,126.0,7.0
595359,FFF,2013J,Withdrawn,HE Qualification,35-55,M,N,0,-81.0,0.0,,TMA,0.0,0.0,0.0,0.0
595381,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-53.0,82.0,-1.0,TMA,9.0,1.0,722.0,16.0
595386,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-84.0,78.0,0.0,TMA,0.0,0.0,655.0,13.0
595401,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-80.0,78.0,-17.0,TMA,326.0,13.0,559.0,19.0
595428,FFF,2013J,Withdrawn,HE Qualification,35-55,M,N,0,-84.0,98.0,-1.0,TMA,310.0,10.0,287.0,12.0
595477,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-57.0,80.0,-1.0,TMA,46.0,5.0,414.0,11.0
595483,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-42.0,92.0,-1.0,TMA,226.0,13.0,167.0,11.0
595593,FFF,2013J,Fail,A Level or Equivalent,0-35,M,Y,0,-52.0,40.0,-7.0,TMA,202.0,6.0,863.0,18.0
595649,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-15.0,62.0,-2.0,TMA,0.0,0.0,62.0,3.0
595655,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-83.0,100.0,0.0,TMA,117.0,12.0,229.0,14.0
595676,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-65.0,78.0,0.0,TMA,36.0,5.0,359.0,16.0
595735,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-60.0,84.0,-3.0,TMA,395.0,15.0,1386.0,20.0
595746,FFF,2013J,Distinction,Lower Than A Level,0-35,M,N,0,-83.0,92.0,-3.0,TMA,835.0,13.0,2084.0,14.0
595752,FFF,2013J,Distinction,Post Graduate Qualification,0-35,F,N,0,-53.0,90.0,0.0,TMA,92.0,6.0,354.0,14.0
595769,FFF,2013J,Pass,HE Qualification,0-35,M,N,0,-53.0,64.0,-2.0,TMA,335.0,8.0,376.0,18.0
595773,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-29.0,66.0,-1.0,TMA,212.0,10.0,258.0,11.0
595840,FFF,2013J,Distinction,Lower Than A Level,0-35,M,N,0,-45.0,92.0,-5.0,TMA,85.0,1.0,1142.0,18.0
595842,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-17.0,78.0,-2.0,TMA,126.0,5.0,176.0,8.0
595847,FFF,2013J,Distinction,HE Qualification,0-35,M,N,0,-80.0,86.0,-1.0,TMA,75.0,3.0,212.0,16.0
595868,FFF,2013J,Pass,Lower Than A Level,35-55,M,N,0,-81.0,76.0,-2.0,TMA,177.0,4.0,788.0,12.0
595895,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-53.0,0.0,,TMA,24.0,2.0,96.0,4.0
595915,FFF,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-67.0,78.0,-1.0,TMA,31.0,2.0,225.0,5.0
595935,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-81.0,94.0,0.0,TMA,46.0,2.0,409.0,11.0
595978,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,Y,0,-67.0,76.0,-1.0,TMA,36.0,4.0,386.0,18.0
596027,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-35.0,88.0,-1.0,TMA,43.0,3.0,258.0,10.0
596029,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-79.0,52.0,0.0,TMA,146.0,4.0,96.0,3.0
596049,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-49.0,76.0,0.0,TMA,0.0,0.0,111.0,5.0
596125,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-62.0,72.0,-1.0,TMA,4.0,2.0,221.0,5.0
596146,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-73.0,68.0,-4.0,TMA,60.0,6.0,493.0,13.0
596147,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-74.0,80.0,-1.0,TMA,76.0,6.0,200.0,11.0
596231,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-57.0,84.0,0.0,TMA,34.0,3.0,128.0,10.0
596266,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-36.0,66.0,0.0,TMA,0.0,0.0,85.0,4.0
596296,FFF,2013J,Fail,A Level or Equivalent,0-35,M,Y,0,-66.0,90.0,-2.0,TMA,58.0,1.0,155.0,4.0
596368,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-59.0,84.0,-1.0,TMA,49.0,2.0,244.0,12.0
596369,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-28.0,96.0,1.0,TMA,22.0,1.0,96.0,5.0
596406,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-45.0,82.0,0.0,TMA,35.0,6.0,190.0,11.0
596480,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-28.0,0.0,,TMA,65.0,2.0,86.0,6.0
596490,FFF,2013J,Pass,Lower Than A Level,35-55,M,N,0,-30.0,84.0,-1.0,TMA,42.0,3.0,662.0,15.0
596521,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-25.0,72.0,6.0,TMA,5.0,2.0,24.0,3.0
596593,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-56.0,60.0,0.0,TMA,12.0,1.0,331.0,11.0
596601,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,F,N,0,-74.0,0.0,,TMA,0.0,0.0,0.0,0.0
596624,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-63.0,76.0,-1.0,TMA,2.0,1.0,246.0,9.0
596646,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-65.0,74.0,0.0,TMA,5.0,2.0,126.0,8.0
596687,FFF,2013J,Distinction,HE Qualification,0-35,M,N,0,-79.0,100.0,0.0,TMA,1.0,1.0,294.0,8.0
596691,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-79.0,54.0,-5.0,TMA,17.0,3.0,37.0,2.0
596739,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-74.0,82.0,0.0,TMA,1.0,1.0,328.0,10.0
596754,FFF,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-53.0,90.0,-10.0,TMA,275.0,7.0,650.0,13.0
596756,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-53.0,94.0,0.0,TMA,39.0,4.0,321.0,10.0
596774,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-63.0,0.0,,TMA,0.0,0.0,0.0,0.0
596828,FFF,2013J,Pass,Lower Than A Level,35-55,M,N,0,-71.0,66.0,-1.0,TMA,316.0,13.0,816.0,19.0
596829,FFF,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-74.0,56.0,14.0,TMA,34.0,3.0,113.0,9.0
596858,FFF,2013J,Withdrawn,HE Qualification,35-55,M,N,0,-51.0,68.0,-1.0,TMA,11.0,2.0,458.0,11.0
596860,FFF,2013J,Pass,HE Qualification,35-55,M,N,0,-43.0,84.0,-4.0,TMA,72.0,4.0,212.0,9.0
596938,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-53.0,90.0,-1.0,TMA,67.0,2.0,233.0,10.0
596981,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-22.0,72.0,-3.0,TMA,58.0,4.0,383.0,11.0
596982,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-65.0,74.0,-2.0,TMA,58.0,3.0,426.0,15.0
597074,FFF,2013J,Fail,A Level or Equivalent,0-35,M,N,0,-51.0,86.0,0.0,TMA,37.0,1.0,171.0,5.0
597098,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-12.0,0.0,,TMA,10.0,1.0,167.0,5.0
597190,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-44.0,0.0,,TMA,0.0,0.0,0.0,0.0
597199,FFF,2013J,Pass,A Level or Equivalent,0-35,F,N,0,-22.0,58.0,1.0,TMA,82.0,6.0,328.0,15.0
597204,FFF,2013J,Pass,HE Qualification,0-35,M,N,0,-28.0,76.0,-2.0,TMA,49.0,6.0,509.0,8.0
597238,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,F,Y,0,-74.0,70.0,-5.0,TMA,355.0,13.0,1057.0,18.0
597241,FFF,2013J,Distinction,A Level or Equivalent,0-35,M,N,0,-74.0,92.0,0.0,TMA,322.0,8.0,132.0,6.0
597293,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-71.0,94.0,-1.0,TMA,22.0,5.0,445.0,18.0
597402,FFF,2013J,Withdrawn,A Level or Equivalent,35-55,M,N,0,-67.0,0.0,,TMA,9.0,2.0,0.0,0.0
597415,FFF,2013J,Fail,HE Qualification,0-35,M,N,0,-67.0,74.0,7.0,TMA,0.0,0.0,54.0,3.0
597485,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-52.0,76.0,-1.0,TMA,243.0,10.0,489.0,20.0
597555,FFF,2013J,Withdrawn,Lower Than A Level,35-55,M,N,0,-71.0,0.0,,TMA,0.0,0.0,0.0,0.0
597557,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-74.0,0.0,,TMA,1.0,1.0,0.0,0.0
597627,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-63.0,80.0,-4.0,TMA,195.0,8.0,397.0,15.0
597715,FFF,2013J,Pass,Lower Than A Level,35-55,M,N,0,-74.0,74.0,-3.0,TMA,104.0,5.0,1281.0,18.0
597737,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-45.0,78.0,0.0,TMA,118.0,4.0,246.0,10.0
597747,FFF,2013J,Fail,HE Qualification,0-35,M,N,0,-29.0,48.0,1.0,TMA,0.0,0.0,290.0,12.0
597761,FFF,2013J,Withdrawn,Lower Than A Level,0-35,F,N,0,-57.0,0.0,,TMA,0.0,0.0,0.0,0.0
597787,FFF,2013J,Distinction,A Level or Equivalent,35-55,M,N,0,-27.0,72.0,-3.0,TMA,186.0,5.0,1164.0,16.0
597791,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-32.0,80.0,-4.0,TMA,74.0,5.0,458.0,8.0
597797,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-73.0,78.0,0.0,TMA,60.0,1.0,271.0,15.0
597817,FFF,2013J,Fail,A Level or Equivalent,0-35,F,N,0,-74.0,66.0,0.0,TMA,45.0,2.0,168.0,6.0
597819,FFF,2013J,Distinction,Lower Than A Level,0-35,M,N,0,-73.0,90.0,-1.0,TMA,442.0,14.0,244.0,14.0
597880,FFF,2013J,Withdrawn,A Level or Equivalent,0-35,M,N,0,-74.0,0.0,,TMA,8.0,1.0,19.0,1.0
597906,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-52.0,78.0,-3.0,TMA,2.0,2.0,379.0,10.0
597912,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-45.0,66.0,-1.0,TMA,0.0,0.0,267.0,13.0
597931,FFF,2013J,Withdrawn,Lower Than A Level,0-35,M,N,0,-63.0,0.0,,TMA,0.0,0.0,320.0,6.0
598001,FFF,2013J,Fail,Lower Than A Level,0-35,M,N,0,-46.0,70.0,-1.0,TMA,1.0,1.0,328.0,7.0
598032,FFF,2013J,Fail,Lower Than A Level,0-35,F,N,0,-59.0,94.0,-1.0,TMA,66.0,3.0,279.0,13.0
598077,FFF,2013J,Pass,Lower Than A Level,0-35,M,N,0,-43.0,88.0,-1.0,TMA,61.0,4.0,465.0,8.0
598213,FFF,2013J,Pass,No Formal quals,0-35,F,N,0,-52.0,74.0,-2.0,TMA,356.0,11.0,905.0,18.0
598215,FFF,2013J,Pass,A Level or Equivalent,0-35,M,N,0,-56.0,62.0,-4.0,TMA,36.0,6.0,587.0,17.0
